timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1603210896253,2657,/user/readall,200,,Thread Group 1-228,text,true,,119402,128,141,141,http://localhost:8082/user/readall,2636,0,0
1603210897289,1650,/task/create,201,,Thread Group 1-202,text,true,,293,273,141,141,http://localhost:8082/task/create,1650,0,0
1603210897292,1648,/task/update,202,,Thread Group 1-201,text,true,,293,300,141,141,http://localhost:8082/task/update/2321,1648,0,0
1603210896428,2511,/user/readall,200,,Thread Group 1-229,text,true,,119522,128,141,141,http://localhost:8082/user/readall,2507,0,0
1603210892578,6416,/task/create,201,,Thread Group 1-163,text,true,,293,273,141,141,http://localhost:8082/task/create,6416,0,0
1603210894840,4157,/user/readall,200,,Thread Group 1-206,text,true,,119762,128,141,141,http://localhost:8082/user/readall,4149,0,0
1603210897307,1766,/user/update,202,,Thread Group 1-209,text,true,,321,239,143,143,http://localhost:8082/user/update/2406,1766,0,0
1603210897461,1613,/user/update,202,,Thread Group 1-230,text,true,,321,239,143,143,http://localhost:8082/user/update/2409,1613,0,0
1603210897485,1590,/task/create,201,,Thread Group 1-231,text,true,,293,273,143,143,http://localhost:8082/task/create,1589,0,0
1603210895286,3790,/task/create,201,,Thread Group 1-183,text,true,,293,273,143,143,http://localhost:8082/task/create,3789,0,0
1603210898439,643,/user/readall,200,,Thread Group 1-280,text,true,,119882,128,143,143,http://localhost:8082/user/readall,629,0,0
1603210897572,1567,/user/create,201,,Thread Group 1-295,text,true,,321,256,144,144,http://localhost:8082/user/create,1567,0,0
1603210897529,1610,/user/create,201,,Thread Group 1-299,text,true,,321,256,144,144,http://localhost:8082/user/create,1609,0,0
